Gene,log2FoldChange
NDUFV2-AS1,0.36324757378366723
MCPH1,0.3631268765588517
PIH1D2,0.3630601849704934
DCLRE1B,0.36285248291811845
PSIP1,0.36270229378882235
PAOX,0.36247705672284014
PRIM2,0.36237633080314385
RBM47,0.3621532808853834
GGT7,0.36214195463646387
BRMS1,0.3620805864891517
ABCA7,0.36199765921596844
ZNF671,0.36154417001931344
BCAS2,0.3615178789391733
RNF207,0.36135939889178936
LINC01399,0.36121264996325925
FAIM,0.3610839290538967
NGRN,0.3610645921001883
PDK3,0.36096103599304474
ZNF197,0.3609355624213548
NCEH1,0.36086632824072407
PPWD1,0.36042233867536766
HIKESHI,0.36041431951077857
LITAF,0.36037743938529065
CCDC15,0.36034318348471256
LOC101928111,0.36031605706704617
BBS5,0.3602272552501995
CCDC92,0.35996114719778277
S1PR2,0.35973929173015456
ADNP2,0.3594081323709374
MPHOSPH8,0.3590235501852309
KIF1C,0.35896087955059724
TMEM62,0.3588524865046486
GEMIN5,0.3587122267570594
SUN1,0.3586100588537657
PNPO,0.35812776318053596
HACD2,0.35744555274766904
ULK2,0.35714526560850807
TUBD1,0.35706735584300764
C5orf58,0.356671898243556
XRCC3,0.3565923374626373
LOC101929586,0.3564261383285974
GIN1,0.35618896439173897
CYP2B6,0.35617182160237404
ICE1,0.3558616234607785
CLC,0.35560369274737447
NBEA,0.3554248296158878
HLA-H,0.3553281538186527
CCDC91,0.3553157207380818
UBE2S,0.35521982620892006
UBE2V1,0.35520256872626366
KLHL22,0.3551036141516365
S100A9,0.3550499801741129
MED10,0.3547813126333661
MKNK2,0.35466244704111727
EXOSC9,0.3545307883519028
SERPINH1,0.3542229298227073
SMIM13,0.35419967226499854
RABEP1,0.35409602855063693
ZNF30,0.35401292687057584
DECR1,0.3533316345273929
UBTF,0.3533050663684619
SYTL1,0.3528459856668665
FAM89B,0.3526974007502629
RAPGEF6,0.3526765922116322
CYP2R1,0.3526287325310855
MON1A,0.3525818755930556
IL12RB1,0.3525478676873656
LOC101928401,0.35242722351176414
SNORD99,0.35241817182017454
ZSCAN32,0.3524044739620854
SLC7A11,0.3523458595280317
XRCC6P5,0.35222932289974185
ZNF555,0.3519967684924764
ATP11C,0.35197180747228907
UBE2Q2P2,0.3515006010059998
RFC1,0.35115824765929626
PHF6,0.3509197756194198
UTY,0.35088382758837566
PIGX,0.35078313537175076
ZDHHC15,0.3506357328962504
WHAMM,0.3501752051318961
GBP3,0.3501458295841228
KCNQ1,0.3500669996297394
PRADC1,0.35005097421771253
THAP6,0.3499680345895669
METTL22,0.34981869923905556
DENND1C,0.3498105879670961
LINC00116,0.3497759109193029
TMEM250,0.34974901657742213
TOP1P1,0.3493701710540889
ZNHIT2,0.3489655779171473
FAM157C,0.3487943039189781
LOC285819,0.3485545066448995
MCM10,0.3484435520860839
VBP1,0.3484403170656423
CCM2,0.3484401266698565
VPREB1,0.3484006352491948
ATG16L1,0.3480683875070873
SMCHD1,0.34802001510892594
ATMIN,0.34788797525003223
FBXO31,0.3476220096057264
SOD1,0.3474939546998946
FAR1,0.34737940072681484
DPH5,0.3472612629010033
TLR8,0.34714832039911664
UGGT1,0.3467988381355797
VAMP2,0.346588535190327
TMEM141,0.34634632541083565
HAUS8,0.34624147194520577
VPS13A,0.3461354162786486
NRBF2,0.34612513944049583
OGDH,0.3460870938096973
POMZP3,0.34599471364493295
DIMT1,0.3459050278909931
MCM6,0.34576263675074304
CTBP1-AS2,0.3457283034090595
CROCCP2,0.34551128165975176
DND1,0.3454476774674118
CPB2-AS1,0.3454242344383916
FBXO4,0.34540236287284465
PGM2L1,0.3453260953520422
DBR1,0.3453178311918949
TMPO,0.3450882061402892
MNDA,0.3445877946652333
FLG2,0.3445796587218642
RWDD3,0.34428115876243237
RIPPLY3,0.34425215913938817
DEF8,0.3440941967214334
ALG12,0.3440050319267418
PLPP3,0.34358216246131873
PCYOX1,0.3435537374464683
KIF14,0.34321974968754754
CCR6,0.343197050020299
SEC62,0.3431114274812647
PELP1,0.3429915380805205
RAB3GAP1,0.34292203674917665
TEX261,0.3428847803062208
ATP11B,0.3426669769825275
DAXX,0.3425181986926511
MRPL58,0.34238892693101186
RFC4,0.34223518146804777
PARP2,0.3420250379516158
COG2,0.3420022410106967
NEDD8-MDP1,0.34197303679543245
FAM169A,0.34186991774424424
EIF1AD,0.3416397567197482
LLGL2,0.34162318792011287
UHMK1,0.3416097289131192
C1orf109,0.34152160453816904
DDX51,0.34138785074449224
BTRC,0.34127120671045685
TAB2,0.3411851709078441
SNORD50B,0.3411615367688994
HLA-B,0.34104046487525636
HIST1H2BB,0.3409771776382939
SCFD1,0.3409269551822403
FCF1,0.3409264304781312
BBS4,0.3407418702469532
GRAMD2B,0.34063008759246793
RNF216P1,0.3406060622322701
BAIAP3,0.3403860049001043
RUBCNL,0.3402070816115051
HECW2,0.34007429149248436
MXD3,0.34001853457902037
RTN4IP1,0.3396250786885215
TBC1D22A-AS1,0.3393268041539382
PRKD3,0.33901362023226816
PEX7,0.3387477927782446
MFSD14B,0.3387214511606591
SYCP2,0.3386355038761945
ZNF583,0.33845602157719334
CTH,0.33827928419715175
DHRS4L1,0.3381103573436827
DENND6A,0.337856247215214
MAN1A2,0.3376101266385714
TRMO,0.337537584004179
LEO1,0.3375292661147637
RHBDL2,0.33751863015659966
CEP152,0.3374740934230118
PCCB,0.33696131292685466
VRK1,0.33695814764746573
CLK4,0.3369508797505352
GPR132,0.33690265994045604
ITGB8,0.33687678915497443
ZNF800,0.3366696049894843
VPS33A,0.3364762881167353
DNAJB1,0.3364541978646199
LOC285505,0.33620801548757
LINC00649,0.3361740419963935
NAALAD2,0.3361308290247264
CLEC2D,0.3357055292918644
HSPH1,0.33543330115342335
KCTD12,0.3353794373367437
SNORD46,0.33535007088181934
NUDT9,0.3353439600672452
PCF11-AS1,0.3353189026011053
LIN52,0.33526727589678057
RNGTT,0.3351317476068535
STIM1,0.3348482513347686
PPP2R2D,0.33478772035125215
TOB1,0.3347413052198605
GARS,0.3346587685308609
ZSCAN25,0.3346464430207855
POLR3K,0.3345901954640564
MINK1,0.33391837758069426
YIPF1,0.333707954340185
FKBPL,0.33367269436329333
CRIPAK,0.3336350418336697
TRIM23,0.3332664726744086
ZNF273,0.3332617854993325
FRMD6,0.3332041666025144
LOC101927359,0.3329554693925276
PTPN22,0.33268384737886747
AGBL3,0.33265840596222007
CEP76,0.3326479927557223
CERCAM,0.3325876659730755
CA8,0.3325389344309451
BORCS5,0.33246834743239306
ACSL3,0.33215574889257393
LINC00667,0.3321531973618563
AP2B1,0.33200105033199845
SNORD26,0.33197679706524125
EYS,0.3319099319363226
MS4A4A,0.3318012437915111
CACYBP,0.33176085596038496
MEIOC,0.33166222170804094
IL1R1,0.3313333108734337
UBAC2-AS1,0.33121866446214815
CDK11B,0.33121182942819294
CHUK,0.3311793306358295
USP30,0.3311572305108296
PDE4C,0.33074487761564947
PGAP3,0.3305255414144909
BORCS6,0.33036086286676997
GCFC2,0.330336202991463
MTERF4,0.33016414128430555
COQ8B,0.3297483197958562
HIST1H2AL,0.32970291805422886
STYX,0.32938139484638307
GNB5,0.32934474117841467
SAYSD1,0.3293113247325634
NLRP12,0.3292787083075137
RBM23,0.3289587710642098
CIB1,0.32894435193155624
PPIL1,0.32886391004182214
COPS9,0.3284608754927988
NDUFA8,0.32838843155406233
TAF4B,0.3283535125092888
MYBL2,0.3283423904473277
CFAP70,0.3282780611537674
RNF125,0.32813852692533985
ANKRD46,0.3277815790799068
HSD17B7P2,0.32727269839533624
FSIP1,0.3272425806850867
ZFP1,0.3271955521067501
DOK2,0.32707946144265543
USP45,0.3270729988831043
SIGLEC7,0.32702016555532515
CDC25A,0.3267850642755993
MIR3661,0.32671053583222825
C2orf42,0.3266315459673887
FAM3C,0.32662280553306244
MOB2,0.32648041356949214
SYT11,0.32645615708013176
DIEXF,0.3260063985884373
PFDN6,0.3259740244719159
USP28,0.32567686236628984
PDE5A,0.3256579299917103
HIST1H3E,0.3253382601925092
RRM2,0.3249547467864866
CDK5RAP2,0.32495067848768505
HIST1H3C,0.32490328473694363
RBM18,0.3247837614750455
RINT1,0.32471523101693806
NT5DC1,0.324567796739039
WRN,0.32449122824553295
TTF1,0.324403539596046
GPSM3,0.3242219231942498
MUC1,0.32417655345515095
ZC3H4,0.32398024939582576
TRIM11,0.32397670178378385
HAUS2,0.32383033115107707
PHF11,0.3234749485741414
ZBTB20-AS4,0.3233421815763894
ARHGAP12,0.323163202188231
LOC148413,0.3230768176705556
CEPT1,0.32303471628102415
MRPL48,0.3229935049214962
KLHL14,0.32251423391172146
RAD21,0.3222223193473826
HDDC3,0.3221805558928732
NCOA5,0.3217007976020365
TRIP10,0.3216895240938622
LOC101929162,0.32163521083225177
EXOC6B,0.3216104072432445
WDTC1,0.32159743047698747
FAM76A,0.3215431709213158
SELENOS,0.32153395742975616
LPAR6,0.32142715160655344
ANKRD13C,0.3214229077523642
DCAF5,0.3212388292745487
ENPP1,0.32122776197742164
HMGB3,0.3211966257069126
DHX58,0.32118305643292294
CARS,0.3210713468511333
GPR89B,0.3209794025058506
ZNF586,0.3208800434151139
CIB2,0.32072257374156543
CHD3,0.3205400178254537
FAM213B,0.3204574903723439
FBXO48,0.3203984292105789
CISD1,0.3203483323545952
LOC105379450,0.3202747162623414
B4GALT4,0.32019037663482824
DPP6,0.3199923428350021
ANKRD19P,0.31972322987807905
ANAPC15,0.31948767998492367
C14orf119,0.31931690179556993
LINC02432,0.3191665773676739
BDP1,0.3191526697406386
TRMT6,0.31896602035455374
MAP3K4,0.31889772617291956
CDPF1,0.31883484007410723
LOC100506990,0.3187525744444898
PTRH1,0.31874503230413487
ZFP3,0.31865069622769215
ELOVL7,0.31851214715840115
C19orf44,0.3183644056961078
S100A4,0.31808169174172474
LOC101928809,0.3172267532927922
IFNAR1,0.3171781483175287
PROKR2,0.31698569511665736
GRIK1,0.3168901083527845
GSAP,0.3167446312248547
NDUFS6,0.31659015114314115
CENPM,0.3165755766229621
PELO,0.3165527534070124
SP110,0.31616456918500785
CLCC1,0.31608603303653177
ADAL,0.3155709739617081
ZNF568,0.3154437233001162
PLXNA1,0.31537503729385574
BUD13,0.31536926000703985
TMTC3,0.3151650984790706
IVNS1ABP,0.3150995382628024
ZNF512B,0.31507363364943985
AKAP11,0.31503209588376674
SNORD67,0.3150290721150246
MIS18A,0.3149516366919601
FLVCR1-AS1,0.31446748047474643
ZNF473,0.31408141284608865
OSBPL6,0.3139731389195931
TTPAL,0.3138238110837529
DTX3L,0.31365609825198704
COL6A4P2,0.31341287816101276
POLA1,0.31337247114757316
MAP3K14-AS1,0.31333835971146706
RASAL3,0.31323492888847365
KIF13B,0.3131992537224205
LOC101927746,0.3130959521105708
EXPH5,0.31303409343450256
CWC27,0.31294773525753367
MOSPD2,0.31286188765090983
MSH6,0.3128286572833127
RDH14,0.31255669287699733
GOSR2,0.3124733857569025
ATP6V0D2,0.31240390458282874
TRPV2,0.3120949135018027
PEX2,0.31200794746511734
TIMM21,0.3119954038822739
SP100,0.3119909708466037
VCAN,0.3118650490486562
TOM1L2,0.3117896007875408
CBX6,0.3117776121989649
MAP4K4,0.31173005252880265
HMGN4,0.3117272332255216
RITA1,0.3117233384353497
PCLAF,0.31169292198504533
SNORD47,0.3115069683648753
TMUB1,0.3113495291590297
KANSL1-AS1,0.3111066790787847
PIK3CD,0.31094526323884086
CC2D2A,0.31041105049834933
KIF2A,0.31020574493375824
ZNF442,0.3101898070046156
FZD3,0.31008273850897267
KIFC2,0.3098433137826358
SIAH2,0.30955714711623744
PTPRO,0.3094316277973312
XRN1,0.30928330844474416
CAVIN2,0.3092752397929339
HIVEP3,0.3092582871389566
UBA6-AS1,0.3092100896041178
PLGRKT,0.30909898866877245
UBA5,0.3089074376757843
CDKN1B,0.30888040107555315
CSRNP2,0.3088462526173832
NUDT4,0.3086811766166798
TANGO6,0.3084498998137478
ZCCHC9,0.30808903806875304
LRRC14,0.3080890333094173
IL6R,0.3080446234973136
SMARCA5,0.3079981062052467
SLC17A5,0.30797693194476033
ZNF615,0.3079738494728116
KIAA2026,0.3078861291423306
R3HCC1L,0.3078506261685626
USP20,0.30767879293231587
MRPL14,0.3076744355711424
CEBPZ,0.3074424040688068
CSMD3,0.3074097662261962
TPRG1L,0.3073158141655793
RDH10,0.30712916801557333
SHCBP1,0.3070594104932833
PITPNA-AS1,0.3069424839016401
ATP2B4,0.3067089708363856
SCARNA12,0.3065847942979244
IL27RA,0.30644064118016573
TRIM33,0.30625814997831013
IRF7,0.30580139616125296
PPP2R1B,0.3057214068637272
TGFBR2,0.30558218270429505
ASB8,0.30543941370852823
HIST1H2BE,0.30534337566680586
ARHGAP30,0.3051943643029125
COA6,0.3051748373976687
VAMP1,0.3051696034055251
ARF6,0.3051336063793032
CDKN2AIP,0.3050978612905641
GBP1P1,0.3049849082551115
HMGB1,0.30477361442918105
LOC494141,0.3047624541251673
LINC01301,0.30469375169226237
ZNF324B,0.304645061931545
INPP5K,0.3045700547762264
DLG1,0.3045157773473593
TRG-AS1,0.3043180226359425
CPSF4,0.30388154896638864
STIM2,0.30382895735090376
NCAPH2,0.3037316115912039
C6orf136,0.3035752801360575
FOXO4,0.30355149118662195
TMEM208,0.3034453853596254
ALYREF,0.30332168455267966
RALYL,0.30324039582929
FAM198B,0.3031402088484304
LOC100287896,0.3029477045703778
PCOLCE,0.30288144038807063
C9orf41-AS1,0.3027142506142963
SPTY2D1,0.30264604921520816
LYSMD1,0.30255571105134293
PSMB8-AS1,0.30231498657219513
MIEN1,0.3021718883750809
RAD51-AS1,0.3019236819393688
VPS54,0.3018997668663347
ANKRD12,0.3018096801774974
C12orf57,0.3017999343892296
THAP12,0.30177209444225495
DSTN,0.30174125114089356
SELENOT,0.3016817424304889
SNRPG,0.3016044793907921
ATRX,0.30133606871327817
TUBB1,0.30116465200259873
PHLPP2,0.30102347426350534
ABCC5,0.3009223021758483
PPP1R3D,0.30078306719761433
AHCYL2,0.3006369966253432
LOC730202,0.3005049912365333
SLC11A2,0.30049741832500165
NFYB,0.3003404477539137
LOC101929231,0.3002670769445015
SNORD45B,0.3002650011552292
DSEL,0.3001734392751479
DNAJC15,0.3001373190430573
SIGIRR,0.29974619725383833
LIAS,0.2997069829558257
ZMAT2,0.29968409358181575
ZNF783,0.29950132082713693
SENP7,0.29946475738588196
LOC101928663,0.2993702617758872
BBIP1,0.2993032407039079
ARHGEF1,0.2987894945317853
SULF2,0.29874482333387575
NBPF26,0.29825638474614924
GADD45G,0.298138475397631
HSPA8,0.2979117723718157
KLF3,0.2979036604646463
RFXAP,0.29774870439193907
CHST6,0.297660273498842
ZNF283,0.29740154689955284
STX17,0.29731612491833836
FOXJ2,0.2972191827939205
SLC38A1,0.29693696931253755
APOBEC3C,0.2969275530373183
NR3C1,0.29673980879442385
ZNF821,0.2967081615867647
LOC100129931,0.2966654793191972
LOC100505938,0.29643929403942604
ZNF845,0.29643199045264856
SNRPD2P2,0.2963897573969937
HSPA2,0.29630956943948406
PUS7L,0.2960887814976006
FAM104B,0.2960425847961273
USP27X,0.2960036408690598
SESN3,0.295892887751907
AGO2,0.2958600771494154
CUL1,0.29577436733848583
RBMS1,0.2957170314096974
ACTL6A,0.29556032337997895
FBXO18,0.295419323651654
PSD,0.2953226626165061
HSP90AA1,0.29514302844440804
MYCL,0.295096730333534
RAD50,0.2950706245492128
GSPT1,0.29500248832477505
MAN2A1,0.29498913255107406
YKT6,0.2948638776691959
EMSY,0.29478431974716185
LINC01011,0.2947400674686486
ELOVL5,0.29470643002560465
GLB1L3,0.2945715277112804
GUK1,0.29430124965063365
SUPT5H,0.2940014130466225
ALG5,0.2935801762756218
HECTD2,0.2933784699393049
GPR180,0.2932841740992163
INTS6,0.29324801079012985
IGFLR1,0.29303500424871703
DDX20,0.2929136672843375
L3MBTL3,0.29264551577989845
CALM3,0.2926112870579941
PRLR,0.29253610243102496
METTL23,0.2921024554467085
LDHAL6A,0.2920374317562168
MINDY4,0.2918734655856358
TBC1D30,0.2916782903861921
SLC7A6OS,0.2916245938993139
EEF1D,0.2912561275696199
MINCR,0.2910867982015711
SDHAP2,0.29099735040982433
TOR3A,0.2908249794076835
NKRF,0.29071153742879846
AIFM2,0.2906551413609541
ZNF664,0.2906289721103065
PPP2R3A,0.29057443799689225
ID2,0.29043270752443595
MRPS10,0.29032237899944074
HCFC2,0.2903188893738811
ZNF792,0.29030134627164167
CDV3,0.29027552045997274
SPIN2B,0.2901469514474275
SLMAP,0.29013820011111224
LRBA,0.28997260624055793
FCHSD1,0.28992610149313014
LXN,0.2897817004248594
C10orf10,0.28971014402670225
RPS6KB1,0.28970433004273366
NFE2,0.2895739296600619
KIAA0586,0.2894750379998103
CWC22,0.2892975274340043
PRKN,0.2892849213907642
SPC25,0.28855914888573136
FAM117A,0.2884322607959514
MRPL52,0.2881407540083492
EIF4E2,0.2881193640447271
PTCD1,0.28811277000820273
HES1,0.2880926690606558
IFT43,0.28776336936913527
SLC30A7,0.28774877651498726
CCDC144CP,0.28759350123721167
COX7A2,0.2875603801320322
PAPLN,0.2875558753390764
GPR137B,0.2874665111498467
KMT5A,0.28734400832193596
SNX29P2,0.2872947249931265
PTOV1-AS2,0.2871707695319518
POP7,0.28716925273838095
PPP1R7,0.2870987283009552
FASTK,0.28683905122082526
IRAK2,0.2868134856999703
SCYL3,0.28679172282499404
SNX18,0.2866728424886111
NAA50,0.28666439299623486
LOC101928053,0.28650591456489705
PTTG2,0.28619103395791756
NEK1,0.28615829241057933
IRAK4,0.28582591255408957
DHX9,0.2857906196945366
ZNF658,0.28562978314711984
RBMX2,0.28546901102904587
HELLS,0.2854020369280616
DERL3,0.28536760488361035
DNAJC11,0.2851837399715288
LOC101927954,0.28509374552171274
YY2,0.28507992946095384
PARPBP,0.2850352008941764
LINC02043,0.2850335714210349
CKS1B,0.2850112541736238
NKIRAS1,0.28497848432732975
KCTD2,0.2849441179241012
YEATS4,0.28431861288266674
POP4,0.2842620611816209
PHF2,0.284256128718603
COX16,0.28425067449957203
SLC35E4,0.28410561531731426
ZNF23,0.2839394172368251
SNAPC3,0.2839231253664723
MFAP1,0.2838161724467344
TOM1L1,0.2836057625851464
DDIAS,0.28354663101672056
CCT6A,0.28343014614440243
LOC100132057,0.28340149361169226
CTR9,0.2832743196209616
AIP,0.28326705077029
ZMPSTE24,0.28316405879872525
CASZ1,0.2831518961298321
CPSF2,0.2831396243813778
TNFRSF4,0.2830840254992887
ARMCX6,0.2828159316734932
CCDC150,0.28273249525387384
CCZ1B,0.2824150282604774
ARPC5L,0.2823046706040281
ABHD1,0.2823002548187897
MFSD8,0.2822695715481894
FAM157A,0.282247827486042
WDR76,0.2821695998286804
LINC01137,0.28213653747547757
PSMD9,0.28212912000397355
ZNF343,0.2819668732097771
DTYMK,0.28182051902904554
ORC6,0.28166480308348885
RPUSD2,0.2815802940239727
DZIP3,0.28138064870267837
MAD2L1BP,0.2811635033833218
RN7SL832P,0.28094767690400185
LENG1,0.2807135204737707
CANT1,0.2806599176184298
GREB1,0.2806033173947141
LIN7A,0.2802161304127826
RNF14,0.279466428184904
PPM1D,0.27945269213674073
PLCD1,0.27944853907830314
BRD7P3,0.27944655174844385
TICAM1,0.279404211275064
FAM200A,0.2793778849905439
FKBP9,0.27925798552204106
EPRS,0.2791813999975888
HNRNPAB,0.27917461128482396
TSR2,0.2791181438021011
HIPK2,0.27909544687207716
SRA1,0.2789207059892245
WDR77,0.278920041396085
SRP54,0.27888850856948566
MTA3,0.2786761313333408
TST,0.2783166046883761
TRMT10B,0.2782496937396248
LANCL1,0.27802995538086794
NMUR1,0.2780191942667614
SHOX,0.27784756873868205
PCSK7,0.2776768677974375
CCNYL1,0.27767083476947974
WDR61,0.2776258947975355
TRUB1,0.27746514346902323
DNA2,0.27744782826526737
LOC101929134,0.2774183084267344
RGL4,0.2773518726747431
USF3,0.2773449472605229
B4GALT3,0.27725367486689956
RAB22A,0.27702312650290073
TIMM44,0.2770020017622119
OSBPL10,0.27683115104365635
FEZ1,0.2767175460952026
LDB1,0.2765735922262156
SMIM8,0.27647234884703126
CCND3,0.27636936422260844
CDC42SE2,0.2757415834359675
CHDH,0.27567923367181885
APC,0.2756762847160084
RACGAP1P,0.2752059681952597
LINC00941,0.275128430207384
TEX9,0.2749692966371254
CCDC138,0.2749568935792904
NUP155,0.2748951286874495
ANP32B,0.27481599810227436
APOBEC2,0.2742914638914755
ATP1A1,0.2742105979315137
HLA-J,0.27413627749106223
TMSB10,0.2739824403068284
EIF4E3,0.273893324485797
HERC1,0.2738314681747042
AKR1B1,0.2738247371360947
THAP7,0.27379361894642257
MS4A14,0.2737858068380695
NDUFB8,0.27371638432421425
GLTP,0.27359586986626233
CARNMT1,0.27345651753813854
HM13-AS1,0.273435406130168
DDX1,0.2734296012158522
CLIP1,0.2733044379411402
NHEJ1,0.27318254710403117
CHST7,0.2731762571969367
NOP14-AS1,0.27300239483062405
RABAC1,0.2729837262124071
PA2G4P4,0.2729274050767956
ZNHIT3,0.2727778414010872
PPP1CC,0.2727309446398727
SCAPER,0.2727181811502127
CRY2,0.2727038028036679
NSUN6,0.2726432150292806
CRLS1,0.27264236947112647
MED8,0.27253195766742633
HSPA1B,0.2723361558403653
SAP130,0.27221879075604816
CENPK,0.27197655923215247
HAUS1,0.27196044871699726
DIS3L2,0.2719286245491909
MYO1C,0.27181346794516825
VASH1,0.2715958467722952
WIPF2,0.2712110642936863
FOXD2,0.2710826578643133
CROCC,0.27085702569859815
TJAP1,0.2708562856256614
PEPD,0.2708318590486126
NDUFAF4,0.27075988141553387
LIMK2,0.27069121688644
ATP13A2,0.27065717251354837
ACVRL1,0.2704304640486679
BUD23,0.27004662846484884
ARSK,0.2699636810846667
CLSPN,0.26995756973334345
DYNLL2,0.26992723537487334
MTA2,0.2699180195685307
GK5,0.26990267996324063
TRIM4,0.2698806788660065
LOC107985544,0.2697119174117769
EGFL8,0.2696174727868101
MED11,0.2690624366667434
HIST1H2AK,0.2690161198009477
LOC101926911,0.2688627137336901
ZNF546,0.26881152443946854
PEX16,0.26870461182686584
LOC730098,0.2685183674195198
NUS1,0.2683987266926197
DUOX1,0.2683065995313374
CEP19,0.2682907712775339
ARRDC1-AS1,0.2682497910811616
BAHD1,0.2681520871822556
RSPRY1,0.268056883989244
DNAJC19,0.2679930887447198
PPP6R2,0.26792613297349194
GPR161,0.26792379552628315
NUP210,0.26767264210904285
THOC3,0.26760982373347775
TRIP6,0.2674492479529526
HIST1H3F,0.26731228885124936
ZNF684,0.26676459848684786
HACD3,0.26675089368366356
DNAAF5,0.26671721326568465
KYAT1,0.2666027644017063
UTP15,0.26655188281472225
RAB12,0.26616737964655235
CLPP,0.2661595664435686
ATG9A,0.26603530654504504
GLIPR2,0.26599515121929984
TULP3,0.2659020861796495
ATP6V1C1,0.2657649370249532
MOV10,0.26572388891830906
CCDC117,0.26526888667215226
ZRSR2,0.2650826260991173
ZNF720,0.2649220220305556
DENND5B,0.26490363494243474
PIGR,0.2646568389641992
SNORD95,0.26462826588119387
SAR1A,0.2644169585374371
R3HDM4,0.26439743052116016
AVIL,0.2643607269960504
TRMT10C,0.2641666073348068
LOC646626,0.2641102522252107
PHTF2,0.26409111315486195
NARF,0.26390082839057494
SOCS1,0.26388109302706103
MRPL17,0.26385276541231345
LTBP3,0.2638286335284824
YWHAB,0.2637814320543967
C6orf106,0.26374072818844124
UBQLN2,0.263706693323254
SLC24A4,0.26335942691977077
CCNT1,0.2630718381304192
CLEC4A,0.2628421189593725
ELOVL1,0.26280032133600284
ADARB1,0.262722069054623
ACTG2,0.26263523675662
C19orf24,0.2626319351007795
