Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,-log10_padj
IPO8,46.77852808254372,0.2416821316466441,0.22565672711558396,1.0710167373953436,0.284161903938412,0.6276397342425907,0.2022895701582997
RAPGEF6,100.17917575205313,0.3526765922116322,0.3293744567251433,1.0707466380914112,0.284283366312551,0.6276397342425907,0.2022895701582997
MECP2,50.606246936649335,0.1963258973628654,0.183360908461428,1.0707074861824473,0.2843009756554561,0.6276397342425907,0.2022895701582997
SEMA3F-AS1,12.120737268951867,-0.34825060987032114,0.32514549270892645,-1.0710608563843096,0.2841420671765942,0.6276397342425907,0.2022895701582997
EEF1AKMT1,11.023720102798231,-0.3975467907872692,0.3712874165344663,-1.070725193161415,0.28429301150115227,0.6276397342425907,0.2022895701582997
SNHG11,5.570610758676144,-0.3331343981757176,0.3112558705195082,-1.0702911325646407,0.2844882845702601,0.6279335945164889,0.20208628151746666
CEP83-AS1,1.5985640060540711,0.6828480562410699,0.6382175972331153,1.069929847126501,0.2846508870993705,0.6281965599705607,0.20190444614492192
POLR2G,75.32368699778955,-0.17237676627943996,0.1611466621794155,-1.0696887167760336,0.2847594468109145,0.628340196146282,0.20180515673140417
TGS1,106.89420860664671,0.17680402279418864,0.1653166272317308,1.069487236431188,0.2848501771009795,0.6284157712569323,0.20175292407142004
FMO5,7.36784570786194,-0.3784843363995777,0.3539156661193705,-1.0694195613028346,0.2848806568377098,0.6284157712569323,0.20175292407142004
IQSEC2,2.3705824296793323,-0.6001053807625913,0.5612712461003851,-1.0691896029451338,0.2849842426881828,0.6285316267843056,0.20167286437050155
ZNF692,13.857271835422475,-0.37784530317434906,0.35345835722277963,-1.0689952449934539,0.28507181202608944,0.6285316267843056,0.20167286437050155
BICC1,19.88936808142328,0.3954465360610745,0.36994436208673237,1.0689351604941157,0.2850988872006134,0.6285316267843056,0.20167286437050155
LOC100996447,14.92947966423484,-0.3231492208873805,0.3023146420668704,-1.0689168697819857,0.2851071296753551,0.6285316267843056,0.20167286437050155
SNORD13J,3.0429201272626836,-0.7157664541638219,0.669800787907578,-1.0686258766578018,0.2852382836697328,0.6286289896124807,0.201605595099492
CSGALNACT2,164.59853373083277,-0.30965798860467475,0.289769696340336,-1.068634824536586,0.2852342501485743,0.6286289896124807,0.201605595099492
RASAL3,31.14662733122151,0.31323492888847365,0.2932156369163214,1.0682749807707745,0.28539649078806206,0.6288817626711177,0.20143099946153176
SEC23A,30.128283987995122,0.21406324735755167,0.20043239906372493,1.0680072101990505,0.2855172594083657,0.629051974120291,0.201313470387588
CUTC,31.808467820561017,-0.16639607335696782,0.15584418678556425,-1.0677079253903936,0.285652282310928,0.6292535339490691,0.20117433673268617
NAALADL1,7.813172435102219,-0.39724668228007587,0.37217874853282135,-1.0673545543534544,0.28581176187277024,0.6294834901685058,0.2010156559020151
MR1,47.66277085696557,-0.19680672922394205,0.18439965193752444,-1.067283626384616,0.28584377955966955,0.6294834901685058,0.2010156559020151
BTBD2,10.263178157172746,-0.2843354273362274,0.2664669254381158,-1.067057109878582,0.28594604790210254,0.6296127712262474,0.20092647121946047
LINC00907,2.4633067516949088,0.5384867364386753,0.505059847139066,1.0661840165852767,0.286340465938963,0.6296179452633246,0.200922902285313
VDAC3,103.93015537547664,-0.20845891881556702,0.1954298355317151,-1.0666688545707623,0.28612139605976095,0.6296179452633246,0.200922902285313
SIK2,14.692040585745644,-0.303807420509776,0.28478961086024585,-1.066778453020404,0.2860718906377351,0.6296179452633246,0.200922902285313
WDPCP,7.885929327334742,-0.2643101130441519,0.24787755463912067,-1.0662930471012393,0.28629119156489946,0.6296179452633246,0.200922902285313
FRG1JP,32.851030131679714,-0.2791328625712236,0.26179941197752143,-1.0662088981131495,0.28632922067701017,0.6296179452633246,0.200922902285313
PEX6,7.012264268404882,-0.38732336293607583,0.3632047151073793,-1.0664051066120273,0.2862405542604337,0.6296179452633246,0.200922902285313
LSM8,149.98599750005914,0.25868716159042876,0.24262002264821536,1.0662234665005774,0.2863226366003272,0.6296179452633246,0.200922902285313
PLD2,2.2953493217347165,-0.5815234171536399,0.5451463692618532,-1.06672895564001,0.2860942477984877,0.6296179452633246,0.200922902285313
LRRC14,9.368588810572941,0.3080890333094173,0.28892091231074646,1.0663438338380113,0.2862682413712936,0.6296179452633246,0.200922902285313
SLC17A5,13.817148309353893,0.30797693194476033,0.2890140946242255,1.0656121541241446,0.28659900267467653,0.6297496066249691,0.20083209511314998
SLC25A3,308.1178533394595,-0.1556294991557314,0.1460528578542219,-1.0655696947133217,0.28661820468961785,0.6297496066249691,0.20083209511314998
COLGALT1,51.108211192159644,-0.296980216382186,0.278652845810962,-1.0657713382322938,0.2865270203467224,0.6297496066249691,0.20083209511314998
ZNF84,47.718969775696664,-0.2625836206091467,0.24635853426426363,-1.0658596479855604,0.2864870923451217,0.6297496066249691,0.20083209511314998
SDR39U1,6.138475083161588,-0.35714488321633575,0.3351615244345118,-1.0655903413105503,0.286608867280824,0.6297496066249691,0.20083209511314998
GTPBP2,15.510245111485535,-0.21295795983951385,0.19994778078579883,-1.065067884237498,0.28684521129084906,0.6299610756399698,0.20068628412898673
CPSF4,9.644067653136679,0.30388154896638864,0.2853024696548423,1.0651206396286133,0.28682134035316953,0.6299610756399698,0.20068628412898673
ZNF114,4.400859352311446,-0.473217784999736,0.44423869922919657,-1.0652331411487144,0.28677043976509187,0.6299610756399698,0.20068628412898673
IMP4,26.988828586705456,0.20974331432920992,0.19698146601452057,1.064787051152054,0.2869723061694248,0.6301413671485397,0.20056200914120567
RPL7L1,134.57200666799858,-0.13658897416098337,0.12828943912874713,-1.0646938289589611,0.28701450355904223,0.6301413671485397,0.20056200914120567
EIF2B4,41.763690975747956,-0.20457434302823765,0.19217634951764995,-1.0645136279344771,0.287096084129676,0.6302247423946244,0.20050455058359995
ZNF542P,17.933604875708983,-0.32099201134847843,0.3016013514980462,-1.0642923506612927,0.28719628213993276,0.6302532441191084,0.2004849101903481
PHOSPHO2,8.388558792033384,-0.29814432143266045,0.28012418941451017,-1.0643290822396105,0.2871796478399681,0.6302532441191084,0.2004849101903481
PKM,190.49136384839352,-0.34279242578049374,0.32214174532701906,-1.0641043290819427,0.2872814399678909,0.6303444135199525,0.2004220917842784
NCEH1,19.180311651564345,0.36086632824072407,0.3391956326421144,1.0638884865049971,0.2873792193561908,0.6304632448929911,0.20034022710111898
ZNF286B,3.7778647846873508,0.4077014217426235,0.3832657570536423,1.0637564515985738,0.2874390438908172,0.6304987860607043,0.20031574526480125
LOC101927131,2.1772944011554523,-0.47450368401285625,0.4461155638765983,-1.0636340052554423,0.2874945313922912,0.630524804584641,0.20029782378980523
TREML2,2.318033635333374,-0.6092783061096295,0.5728945429506831,-1.0635086572330616,0.28755134129800086,0.6305537150326213,0.20027791123426797
LUC7L3,514.1653909099091,-0.15505169326207358,0.1458179468311138,-1.0633237995159424,0.28763513585412637,0.6306417807190061,0.2002172601427711
KREMEN1,5.983309091389391,0.46292231767572833,0.43545097555221685,1.0630871066224477,0.2877424509386819,0.6307147653787928,0.20016700181550848
SFPQ,511.54582315007553,-0.27487311350228794,0.25856834102763904,-1.063057884077564,0.2877557021315823,0.6307147653787928,0.20016700181550848
GAPVD1,88.31372986033267,-0.11449323974686182,0.10772396190643323,-1.0628391095224314,0.2878549202522036,0.6308365674609702,0.20008314003206562
SLC25A33,11.841915041580158,-0.2644844591031475,0.24891581133943522,-1.0625458370038294,0.2879879607099858,0.6310324433204101,0.199948311765662
AFF2,12.48230486028993,-0.5420510420460628,0.5104239788077235,-1.0619623382745762,0.28825278301388624,0.6315169733060024,0.19961497240227713
LINC02547,1.9461328262749755,-0.5316000812219623,0.500824357202896,-1.0614501343164473,0.2884853833032418,0.6317511548535913,0.19945395550842956
GNB5,22.385065829234435,0.32934474117841467,0.31024233042947563,1.0615725478934326,0.2884297817703544,0.6317511548535913,0.19945395550842956
NUDT1,51.518093951545524,-0.23401832126728572,0.2204728661081361,-1.06143819599327,0.28849080620173684,0.6317511548535913,0.19945395550842956
PSMD2,118.99235320016344,0.18480920745476598,0.17421031392022826,1.0608396443128563,0.2887627821444487,0.632155178784265,0.19917629985475468
RPGRIP1L,13.744960362822226,0.2551526084626948,0.2405137533636258,1.0608649397148482,0.2887512846688929,0.632155178784265,0.19917629985475468
RABAC1,78.15324869654657,0.2729837262124071,0.2573771169304911,1.0606371283820495,0.288854842485177,0.6322609478173956,0.1991036419590104
NDUFA12,165.04030244993166,0.2201408140799481,0.20758824204289775,1.0604686080170975,0.28893146408791914,0.6322844866828836,0.1990874736203901
BCL2A1,77.7859988741614,-0.39394735530477626,0.3715345882960466,-1.060324846500888,0.2889968393431903,0.6322844866828836,0.1990874736203901
NUDT8,8.660144389526442,-0.3893382014878839,0.367184426992605,-1.060334188671147,0.2889925907076102,0.6322844866828836,0.1990874736203901
MCM10,29.44424432929276,0.3484435520860839,0.3286939002771031,1.0600852397696794,0.2891058221615721,0.632427190510247,0.19898946632568248
SMPD4,27.285774384549807,0.2350359407141181,0.22175129457823237,1.0599078628206113,0.28918651819540064,0.632486445482322,0.19894877721192153
DHPS,17.714578671073426,-0.3292248800118494,0.31063835437958154,-1.0598333250553995,0.28922043300302125,0.632486445482322,0.19894877721192153
CUL2,80.21078215494383,0.14143429600769994,0.13347697046796395,1.059615718815298,0.2893194595343954,0.6325115941083976,0.19893150934400125
MTA3,8.730953610462063,0.2786761313333408,0.26297691068780776,1.0596980951843726,0.2892819696600214,0.6325115941083976,0.19893150934400125
CUL4B,63.47148052695141,-0.18619690949537396,0.17576868116449465,-1.0593292744861638,0.2894498471751876,0.6326052685956429,0.19886719542300405
SRRM2-AS1,1.41922364050468,-0.47885086572183216,0.4520188925879424,-1.0593602912928457,0.2894357266112324,0.6326052685956429,0.19886719542300405
FAM3C,27.689615286839466,0.32662280553306244,0.30841885007222813,1.0590234852914182,0.2895890841455693,0.6328138846622184,0.1987240004869425
LINC00528,6.47561693752855,-0.3484638498596434,0.3291595054735884,-1.0586473854318144,0.2897603979692376,0.6330919639832214,0.19853319906720857
NLK,23.583685056884406,0.2375677806525358,0.22442716520464653,1.0585518042608917,0.2898039461504873,0.6330919639832214,0.19853319906720857
EIF2D,41.44598497058712,-0.2173169853977278,0.20533930053749647,-1.0583311856467736,0.28990448004517777,0.6332158757885681,0.19844820517901438
ANXA4,43.56628889518041,-0.3032685274652648,0.2866572825354482,-1.057948100194393,0.2900791043739397,0.6335015556839755,0.19825231428624376
SACM1L,56.79417368088562,0.13402770228416505,0.12676094827898918,1.0573264408623892,0.2903626300242087,0.6337168159008159,0.19810476856351353
TMCC3,4.714414803452014,0.5830831237608287,0.5514689426790075,1.0573272194228043,0.29036227482271104,0.6337168159008159,0.19810476856351353
UTP20,32.347827469956684,0.20197912005752258,0.19098034244502546,1.0575911503335123,0.29024187885387465,0.6337168159008159,0.19810476856351353
MPV17L,11.540840050676762,-0.4243531663458649,0.4014117110995581,-1.0571519330700765,0.2904422528409304,0.6337168159008159,0.19810476856351353
ACY1,7.603322866259428,-0.38946033550359777,0.3684255097064914,-1.0570938364552007,0.2904687638915089,0.6337168159008159,0.19810476856351353
INTS7,14.707009327469914,-0.2855751017393547,0.2701600048667947,-1.057059137529112,0.2904845987229575,0.6337168159008159,0.19810476856351353
LUC7L,78.81798734155399,-0.1548610388975072,0.1464740809706452,-1.057258989926981,0.29039340417738535,0.6337168159008159,0.19810476856351353
DUSP28,16.034651300242484,0.19024745110995572,0.17999446542993755,1.0569627830251767,0.29052857308141267,0.6337170942869993,0.1981045777818367
PLEKHG5,1.7900304217955967,0.629460805238814,0.5960098796111408,1.0561247837862986,0.2909112088190108,0.6344559681697846,0.19759851296162417
MTHFSD,8.343449821112577,-0.3586289869307255,0.3397370027055422,-1.0556076732140873,0.2911474938008717,0.6348754870102592,0.19731144101778642
ZNF280B,40.89870883656791,0.4082353177583346,0.3868791849070175,1.055201038682011,0.291333389228269,0.6351850165207681,0.1970997551009534
TRMT61A,5.1010869214028745,-0.35977486459903957,0.3411081726738309,-1.0547236724904208,0.29155172186495026,0.6354985775147667,0.19688541722355105
SPICE1,28.71399208150176,-0.19183862049539113,0.18189025526721403,-1.0546943277063525,0.29156514685535306,0.6354985775147667,0.19688541722355105
MRPL9,73.6434773462543,-0.18359316705809933,0.17412127270382272,-1.054398260518048,0.2917006183329378,0.6356979850370854,0.19674916514443982
SNORD50B,6.282489674182609,0.3411615367688994,0.32362270714333247,1.0541952997686252,0.2917935115291136,0.6358045563290032,0.19667636415095086
ARHGDIB,772.5222917334147,-0.16551175887330513,0.15702796065829275,-1.0540273094004824,0.2918704141510656,0.6358646437289998,0.1966353226186583
MYO1E,6.023480501470836,0.5293687752125933,0.5022746443202875,1.0539428601437197,0.2919090784710381,0.6358646437289998,0.1966353226186583
POLR3D,26.333071493832755,-0.2795128271656798,0.26526660802622476,-1.0537052863361027,0.2920178679254164,0.6360057632799945,0.1965389488966196
EIF4A2,485.06161730805763,0.21260000628159265,0.20178643730036463,1.053589176388162,0.2920710467334958,0.6360257403102629,0.19652530786023545
HIST1H2BL,7.789271146166508,0.40964892581169815,0.3888587233837334,1.0534646677000186,0.29212807942607555,0.636054102432219,0.19650594191692156
HVCN1,32.27310312944508,-0.5257154835671344,0.4993133568473728,-1.052876868518925,0.29239742889470566,0.6364750134897729,0.19621864105433698
IFT88,29.113887941246162,-0.25002183836364056,0.23747133649779245,-1.0528505968380937,0.29240947136041595,0.6364750134897729,0.19621864105433698
CCT6P1,15.320940974281285,0.2465214062349723,0.2341961079356205,1.0526281090151162,0.29251146913006887,0.6366011539432141,0.19613257848486157
LOC101929243,11.283930721760198,0.2412099771713109,0.22935965545773657,1.0516669842824993,0.29295236362956933,0.6369894137953507,0.1958677851975644
KCNK5,6.2039141512872105,-0.5302459477655332,0.5043358428778542,-1.0513747044822952,0.29308652886868347,0.6369894137953507,0.1958677851975644
ATAT1,4.814663937739184,-0.41055635625707165,0.39035930766822713,-1.0517396362584246,0.2929190205811152,0.6369894137953507,0.1958677851975644
KANSL1,61.606098426001246,0.17682807083684896,0.16813948923744929,1.0516748423514568,0.2929487571082332,0.6369894137953507,0.1958677851975644
GIPC1,4.163893919876758,0.4822777217989602,0.45866532006680893,1.0514806781744737,0.2930378789844683,0.6369894137953507,0.1958677851975644
RNF14,26.6068841834912,0.279466428184904,0.2657975558776898,1.051425876592726,0.29306303634974606,0.6369894137953507,0.1958677851975644
DPP7,78.31585553733625,-0.255891560095205,0.24325239388191516,-1.0519590619914942,0.2928183323471667,0.6369894137953507,0.1958677851975644
NDUFA6,231.51511200145237,0.24664754308221126,0.23450729216826327,1.051769182961002,0.29290546108492077,0.6369894137953507,0.1958677851975644
AMPD2,22.093376941940818,-0.25670672305002473,0.24413813409435067,-1.0514814656149407,0.29303751751043994,0.6369894137953507,0.1958677851975644
FBXO25,41.79375772421489,0.24720798364736438,0.23520500493069293,1.0510319868414717,0.29324389911950655,0.6372356147908927,0.19569995968364837
MAGI3,7.831368331282937,0.4886838147340956,0.46506736894481593,1.0507806983811028,0.2933593226342872,0.6372947978405762,0.19565962659835912
RNF125,134.40516192953382,0.32813852692533985,0.3122691421626294,1.050819573950876,0.29334146405167616,0.6372947978405762,0.19565962659835912
ADAL,18.67760725689647,0.3155709739617081,0.30049997301867454,1.0501530858443602,0.29364773500526264,0.6373077245357236,0.19565081758963146
CEP350,315.5118830414599,0.1804202121353374,0.1717903407696513,1.0502349045180466,0.2936101253639334,0.6373077245357236,0.19565081758963146
WDR70,84.52722671260857,-0.15502516726775786,0.14756883756087455,-1.0505278067519335,0.29347551330121724,0.6373077245357236,0.19565081758963146
PPP3CB,25.597432558491295,0.2303420680091667,0.21929118205890716,1.050393663103567,0.29353715792363044,0.6373077245357236,0.19565081758963146
