Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	negative regulation of interleukin-10 production (GO:0032693)	3/17	6.046332e-03	1.178539e-01	0	0	9.386771e+00	4.795048e+01	CD274;IL23A;TRIB2
GO_Biological_Process_2021	regulation of interleukin-17 production (GO:0032660)	4/33	6.126738e-03	1.184503e-01	0	0	6.050988e+00	3.083035e+01	IFNG;IL23A;SLAMF6;LY9
GO_Biological_Process_2021	apoptotic process (GO:0006915)	12/231	6.193129e-03	1.187682e-01	0	0	2.423999e+00	1.232438e+01	CYFIP2;CD2;NCKAP1;MAGEH1;IFI27;IFNG;GZMA;LTA;MAL;GZMB;NSG1;GZMH
GO_Biological_Process_2021	regulation of peptidyl-serine phosphorylation (GO:0033135)	7/98	6.579935e-03	1.212125e-01	0	0	3.386704e+00	1.701389e+01	TENM1;TFRC;SH2D3A;CAPRIN2;CNOT9;PFN2;SMAD7
GO_Biological_Process_2021	positive regulation of defense response (GO:0031349)	7/98	6.579935e-03	1.212125e-01	0	0	3.386704e+00	1.701389e+01	ZBP1;GBP5;IFNG;IL23A;CCL5;ETS1;OPTN
GO_Biological_Process_2021	cellular response to organic substance (GO:0071310)	8/123	6.615521e-03	1.212125e-01	0	0	3.065917e+00	1.538581e+01	CCL5;LEF1;CCL2;CCR7;LDLRAP1;PTPN4;ACVR2A;IL18R1
GO_Biological_Process_2021	regulation of amyloid-beta formation (GO:1902003)	4/34	6.822735e-03	1.212125e-01	0	0	5.848989e+00	2.917180e+01	EPHA4;IFNG;BIN1;APOE
GO_Biological_Process_2021	phosphatidylinositol 3-kinase signaling (GO:0014065)	4/34	6.822735e-03	1.212125e-01	0	0	5.848989e+00	2.917180e+01	PLEKHA1;CD160;GATA3;ZFP36L1
GO_Biological_Process_2021	protein localization to perinuclear region of cytoplasm (GO:1905719)	2/6	7.104995e-03	1.212125e-01	0	0	2.186465e+01	1.081635e+02	HOOK1;AKTIP
GO_Biological_Process_2021	cellular response to magnesium ion (GO:0071286)	2/6	7.104995e-03	1.212125e-01	0	0	2.186465e+01	1.081635e+02	SLC41A1;RYR3
GO_Biological_Process_2021	ear development (GO:0043583)	2/6	7.104995e-03	1.212125e-01	0	0	2.186465e+01	1.081635e+02	ECE1;GATA3
GO_Biological_Process_2021	regulation of T-helper 17 cell lineage commitment (GO:2000328)	2/6	7.104995e-03	1.212125e-01	0	0	2.186465e+01	1.081635e+02	IL23A;TBX21
GO_Biological_Process_2021	T-helper 17 cell lineage commitment (GO:0072540)	2/6	7.104995e-03	1.212125e-01	0	0	2.186465e+01	1.081635e+02	SLAMF6;LY9
GO_Biological_Process_2021	positive regulation of cholesterol metabolic process (GO:0090205)	2/6	7.104995e-03	1.212125e-01	0	0	2.186465e+01	1.081635e+02	LDLRAP1;CES1
GO_Biological_Process_2021	regulation of B cell differentiation (GO:0045577)	3/18	7.136144e-03	1.212125e-01	0	0	8.760538e+00	4.329968e+01	CD27;IKZF3;ZFP36L1
GO_Biological_Process_2021	response to interferon-alpha (GO:0035455)	3/18	7.136144e-03	1.212125e-01	0	0	8.760538e+00	4.329968e+01	IFITM1;PYHIN1;GATA3
GO_Biological_Process_2021	positive regulation of cell adhesion mediated by integrin (GO:0033630)	3/18	7.136144e-03	1.212125e-01	0	0	8.760538e+00	4.329968e+01	CCL5;CD3E;SKAP1
GO_Biological_Process_2021	positive regulation of interleukin-4 production (GO:0032753)	3/18	7.136144e-03	1.212125e-01	0	0	8.760538e+00	4.329968e+01	CD40LG;CD28;GATA3
GO_Biological_Process_2021	positive regulation of lymphocyte chemotaxis (GO:0140131)	3/18	7.136144e-03	1.212125e-01	0	0	8.760538e+00	4.329968e+01	CCL5;XCL2;XCL1
GO_Biological_Process_2021	regulation of epithelial to mesenchymal transition (GO:0010717)	6/76	7.209140e-03	1.215839e-01	0	0	3.769300e+00	1.859172e+01	TIAM1;LEF1;GATA3;FERMT2;BCL9L;SMAD7
GO_Biological_Process_2021	regulation of protein kinase B signaling (GO:0051896)	11/207	7.292435e-03	1.221226e-01	0	0	2.480023e+00	1.220399e+01	MFHAS1;PLEKHA1;LCK;TRAT1;CD28;FLT3LG;CCR7;FYN;GATA3;ICOS;FERMT2
GO_Biological_Process_2021	negative regulation of epithelial cell migration (GO:0010633)	4/35	7.569073e-03	1.258689e-01	0	0	5.660022e+00	2.764176e+01	DNAJA4;EVL;APOE;PFN2
GO_Biological_Process_2021	positive regulation of protein localization to membrane (GO:1905477)	7/101	7.728593e-03	1.276019e-01	0	0	3.278112e+00	1.594090e+01	TCAF2;PRKCH;PPP1R13B;PPP3CC;IFNG;GZMB;FYN
GO_Biological_Process_2021	regulation of ERK1 and ERK2 cascade (GO:0070372)	12/238	7.780603e-03	1.276019e-01	0	0	2.348069e+00	1.140251e+01	TGFBR3;MFHAS1;CCL5;XCL2;XCL1;CCL2;CCR7;APOE;RASGRP1;GBP1;FERMT2;SLAMF1
GO_Biological_Process_2021	positive regulation of protein kinase activity (GO:0045860)	9/154	8.110346e-03	1.292024e-01	0	0	2.737524e+00	1.318012e+01	EPHA4;CSF1;DLG3;IFNG;IL23A;CCL5;CCR7;TNIK;LAT
GO_Biological_Process_2021	pyroptosis (GO:0070269)	3/19	8.334819e-03	1.292024e-01	0	0	8.212584e+00	3.931621e+01	ZBP1;GZMA;GZMB
GO_Biological_Process_2021	heart trabecula morphogenesis (GO:0061384)	3/19	8.334819e-03	1.292024e-01	0	0	8.212584e+00	3.931621e+01	TGFBR3;ADGRG6;S1PR1
GO_Biological_Process_2021	myeloid cell activation involved in immune response (GO:0002275)	3/19	8.334819e-03	1.292024e-01	0	0	8.212584e+00	3.931621e+01	IFNG;DNASE1L3;SLAMF1
GO_Biological_Process_2021	negative regulation of T cell receptor signaling pathway (GO:0050860)	3/19	8.334819e-03	1.292024e-01	0	0	8.212584e+00	3.931621e+01	CD160;UBASH3A;GBP1
GO_Biological_Process_2021	plasma membrane bounded cell projection organization (GO:0120036)	8/128	8.343668e-03	1.292024e-01	0	0	2.937415e+00	1.405921e+01	GPRIN3;CTTN;PLEKHA1;TPM1;CCR7;ATP1B2;APOE;CDK5R1
GO_Biological_Process_2021	regulation of osteoclast differentiation (GO:0045670)	4/36	8.367186e-03	1.292024e-01	0	0	5.482865e+00	2.622694e+01	CSF1;IFNG;IL23A;CAMK4
GO_Biological_Process_2021	transition metal ion transport (GO:0000041)	4/36	8.367186e-03	1.292024e-01	0	0	5.482865e+00	2.622694e+01	ATP7B;TFRC;TFR2;TRPC1
GO_Biological_Process_2021	positive regulation of cytokine-mediated signaling pathway (GO:0001961)	4/36	8.367186e-03	1.292024e-01	0	0	5.482865e+00	2.622694e+01	ZBP1;CSF1;IL7;TXK
GO_Biological_Process_2021	positive regulation of NF-kappaB transcription factor activity (GO:0051092)	9/155	8.445064e-03	1.295636e-01	0	0	2.718633e+00	1.297923e+01	IL18RAP;PRKCH;CD40LG;TFRC;RTKN2;TRAF1;MID2;CARD11;IL18R1
GO_Biological_Process_2021	regulation of fat cell differentiation (GO:0045598)	6/80	9.198939e-03	1.309221e-01	0	0	3.564822e+00	1.671426e+01	RORA;GATA3;TRIB2;FERMT2;ARNTL;ZFP36L1
GO_Biological_Process_2021	positive regulation of cell adhesion (GO:0045785)	6/80	9.198939e-03	1.309221e-01	0	0	3.564822e+00	1.671426e+01	EPHA4;CCL5;SIRPG;TPM1;CCR7;SMAD7
GO_Biological_Process_2021	regulation of erythrocyte differentiation (GO:0045646)	4/37	9.218447e-03	1.309221e-01	0	0	5.316445e+00	2.491578e+01	ETS1;GATA1;ACVR2A;ZFP36L1
GO_Biological_Process_2021	activation of GTPase activity (GO:0090630)	7/105	9.482208e-03	1.309221e-01	0	0	3.143665e+00	1.464426e+01	SYDE2;TIAM1;TBC1D4;GRTP1;GPR65;CCR7;RASGRP1
GO_Biological_Process_2021	positive regulation of cellular metabolic process (GO:0031325)	7/105	9.482208e-03	1.309221e-01	0	0	3.143665e+00	1.464426e+01	CSF1;IFNG;CCL5;APOC1;ECE1;GATA3;APOE
GO_Biological_Process_2021	receptor metabolic process (GO:0043112)	5/58	9.632830e-03	1.309221e-01	0	0	4.142869e+00	1.923359e+01	TFRC;SNX25;LMTK2;NSG1;LDLRAP1
GO_Biological_Process_2021	early endosome to late endosome transport (GO:0045022)	3/20	9.644611e-03	1.309221e-01	0	0	7.729095e+00	3.587348e+01	HOOK1;AKTIP;LMTK2
GO_Biological_Process_2021	lipopolysaccharide-mediated signaling pathway (GO:0031663)	3/20	9.644611e-03	1.309221e-01	0	0	7.729095e+00	3.587348e+01	CD6;CCL5;CCL2
GO_Biological_Process_2021	positive regulation of lymphocyte differentiation (GO:0045621)	3/20	9.644611e-03	1.309221e-01	0	0	7.729095e+00	3.587348e+01	IL7;CD27;GATA3
GO_Biological_Process_2021	cellular response to interleukin-18 (GO:0071351)	2/7	9.799886e-03	1.309221e-01	0	0	1.749083e+01	8.090180e+01	IL18RAP;IL18R1
GO_Biological_Process_2021	regulation of glial cell apoptotic process (GO:0034350)	2/7	9.799886e-03	1.309221e-01	0	0	1.749083e+01	8.090180e+01	PRKCH;CCL2
GO_Biological_Process_2021	chylomicron remnant clearance (GO:0034382)	2/7	9.799886e-03	1.309221e-01	0	0	1.749083e+01	8.090180e+01	APOC1;APOE
GO_Biological_Process_2021	regulation of natural killer cell cytokine production (GO:0002727)	2/7	9.799886e-03	1.309221e-01	0	0	1.749083e+01	8.090180e+01	CD160;CD226
GO_Biological_Process_2021	gamma-delta T cell activation (GO:0046629)	2/7	9.799886e-03	1.309221e-01	0	0	1.749083e+01	8.090180e+01	ITK;TCF7
GO_Biological_Process_2021	glycosylceramide biosynthetic process (GO:0046476)	2/7	9.799886e-03	1.309221e-01	0	0	1.749083e+01	8.090180e+01	UGCG;B3GALT2
GO_Biological_Process_2021	heart trabecula formation (GO:0060347)	2/7	9.799886e-03	1.309221e-01	0	0	1.749083e+01	8.090180e+01	TGFBR3;ADGRG6
GO_Biological_Process_2021	interleukin-18-mediated signaling pathway (GO:0035655)	2/7	9.799886e-03	1.309221e-01	0	0	1.749083e+01	8.090180e+01	IL18RAP;IL18R1
GO_Biological_Process_2021	T-helper 17 cell differentiation (GO:0072539)	2/7	9.799886e-03	1.309221e-01	0	0	1.749083e+01	8.090180e+01	SLAMF6;LY9
GO_Biological_Process_2021	negative regulation of axon regeneration (GO:0048681)	2/7	9.799886e-03	1.309221e-01	0	0	1.749083e+01	8.090180e+01	EPHA4;PTPRS
GO_Biological_Process_2021	negative regulation of ruffle assembly (GO:1900028)	2/7	9.799886e-03	1.309221e-01	0	0	1.749083e+01	8.090180e+01	EVL;PFN2
GO_Biological_Process_2021	negative regulation of T-helper 17 type immune response (GO:2000317)	2/7	9.799886e-03	1.309221e-01	0	0	1.749083e+01	8.090180e+01	TBX21;SMAD7
GO_Biological_Process_2021	positive regulation of activation of Janus kinase activity (GO:0010536)	2/7	9.799886e-03	1.309221e-01	0	0	1.749083e+01	8.090180e+01	IL23A;CCL5
GO_Biological_Process_2021	positive regulation of natural killer cell cytokine production (GO:0002729)	2/7	9.799886e-03	1.309221e-01	0	0	1.749083e+01	8.090180e+01	CD160;CD226
GO_Biological_Process_2021	positive regulation of protein phosphorylation (GO:0001934)	16/371	1.008718e-02	1.340073e-01	0	0	1.998087e+00	9.184189e+00	TENM1;TFRC;CSF1;SH2D3A;AKTIP;GATA1;RASGRP1;ACVR2A;IFNG;CAPRIN2;LEPR;CCR7;TNIK;CNOT9;LAT;PFN2
GO_Biological_Process_2021	positive regulation of tyrosine phosphorylation of STAT protein (GO:0042531)	5/59	1.033573e-02	1.365465e-01	0	0	4.065941e+00	1.859009e+01	SOCS3;IFNG;IL23A;CCL5;IL6ST
GO_Biological_Process_2021	regulation of GTPase activity (GO:0043087)	10/189	1.056299e-02	1.387779e-01	0	0	2.465227e+00	1.121777e+01	EPHA4;KLRK1;DOCK9;CCL5;XCL2;XCL1;CCL2;RASGRP1;PLXNA4;FERMT2
GO_Biological_Process_2021	positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)	8/134	1.084005e-02	1.416354e-01	0	0	2.796674e+00	1.265357e+01	EPHA4;SOCS3;DLG3;IFNG;IL23A;CCL5;IL6ST;GATA1
GO_Biological_Process_2021	focal adhesion assembly (GO:0048041)	3/21	1.106745e-02	1.438164e-01	0	0	7.299327e+00	3.287432e+01	CTTN;PTPRK;FERMT2
GO_Biological_Process_2021	response to tumor necrosis factor (GO:0034612)	7/110	1.206291e-02	1.478913e-01	0	0	2.990291e+00	1.320997e+01	CCL5;XCL2;XCL1;CCL2;GATA3;GBP1;ZFP36L1
GO_Biological_Process_2021	natural killer cell mediated cytotoxicity (GO:0042267)	3/22	1.260496e-02	1.478913e-01	0	0	6.914798e+00	3.024301e+01	KLRK1;GZMB;SLAMF7
GO_Biological_Process_2021	negative regulation of interleukin-2 production (GO:0032703)	3/22	1.260496e-02	1.478913e-01	0	0	6.914798e+00	3.024301e+01	TBX21;XCL1;GBP1
GO_Biological_Process_2021	protein localization to cell junction (GO:1902414)	3/22	1.260496e-02	1.478913e-01	0	0	6.914798e+00	3.024301e+01	HEG1;FERMT2;NECTIN1
GO_Biological_Process_2021	negative regulation of programmed cell death (GO:0043069)	16/381	1.273864e-02	1.478913e-01	0	0	1.942333e+00	8.474622e+00	FCMR;TFRC;AMIGO2;LEF1;GATA1;NUGGC;RNF157;PRDX2;CD40LG;HMGN5;IL7;IL2RB;CD28;CD27;PIM2;IL6ST
GO_Biological_Process_2021	regulation of activation of Janus kinase activity (GO:0010533)	2/8	1.287363e-02	1.478913e-01	0	0	1.457494e+01	6.343852e+01	IL23A;CCL5
GO_Biological_Process_2021	regulation of alpha-beta T cell differentiation (GO:0046637)	2/8	1.287363e-02	1.478913e-01	0	0	1.457494e+01	6.343852e+01	ZNF683;PRDM1
GO_Biological_Process_2021	regulation of dendritic spine maintenance (GO:1902950)	2/8	1.287363e-02	1.478913e-01	0	0	1.457494e+01	6.343852e+01	FYN;APOE
GO_Biological_Process_2021	regulation of extent of cell growth (GO:0061387)	2/8	1.287363e-02	1.478913e-01	0	0	1.457494e+01	6.343852e+01	CTTN;APOE
GO_Biological_Process_2021	cellular response to interferon-alpha (GO:0035457)	2/8	1.287363e-02	1.478913e-01	0	0	1.457494e+01	6.343852e+01	PYHIN1;GATA3
GO_Biological_Process_2021	cellular response to interleukin-21 (GO:0098757)	2/8	1.287363e-02	1.478913e-01	0	0	1.457494e+01	6.343852e+01	IL21R;STAT4
GO_Biological_Process_2021	regulation of lymphocyte apoptotic process (GO:0070228)	2/8	1.287363e-02	1.478913e-01	0	0	1.457494e+01	6.343852e+01	CD274;CD3G
GO_Biological_Process_2021	regulation of nitrogen compound metabolic process (GO:0051171)	2/8	1.287363e-02	1.478913e-01	0	0	1.457494e+01	6.343852e+01	IFNG;APOE
GO_Biological_Process_2021	immunological synapse formation (GO:0001771)	2/8	1.287363e-02	1.478913e-01	0	0	1.457494e+01	6.343852e+01	CD6;CCR7
GO_Biological_Process_2021	interleukin-21-mediated signaling pathway (GO:0038114)	2/8	1.287363e-02	1.478913e-01	0	0	1.457494e+01	6.343852e+01	IL21R;STAT4
GO_Biological_Process_2021	T-helper cell lineage commitment (GO:0002295)	2/8	1.287363e-02	1.478913e-01	0	0	1.457494e+01	6.343852e+01	SLAMF6;LY9
GO_Biological_Process_2021	negative regulation of CD4-positive, alpha-beta T cell proliferation (GO:2000562)	2/8	1.287363e-02	1.478913e-01	0	0	1.457494e+01	6.343852e+01	CD274;XCL1
GO_Biological_Process_2021	negative regulation of glial cell apoptotic process (GO:0034351)	2/8	1.287363e-02	1.478913e-01	0	0	1.457494e+01	6.343852e+01	PRKCH;CCL2
GO_Biological_Process_2021	negative regulation of long-term synaptic potentiation (GO:1900272)	2/8	1.287363e-02	1.478913e-01	0	0	1.457494e+01	6.343852e+01	EPHA4;APOE
GO_Biological_Process_2021	negative regulation of neuron projection regeneration (GO:0070571)	2/8	1.287363e-02	1.478913e-01	0	0	1.457494e+01	6.343852e+01	EPHA4;PTPRS
GO_Biological_Process_2021	negative regulation of T cell mediated cytotoxicity (GO:0001915)	2/8	1.287363e-02	1.478913e-01	0	0	1.457494e+01	6.343852e+01	KLRD1;KLRC1
GO_Biological_Process_2021	negative regulation of T-helper 17 cell differentiation (GO:2000320)	2/8	1.287363e-02	1.478913e-01	0	0	1.457494e+01	6.343852e+01	TBX21;SMAD7
GO_Biological_Process_2021	positive regulation of adaptive immune response (GO:0002821)	2/8	1.287363e-02	1.478913e-01	0	0	1.457494e+01	6.343852e+01	IL6ST;SKAP1
GO_Biological_Process_2021	positive regulation of muscle contraction (GO:0045933)	2/8	1.287363e-02	1.478913e-01	0	0	1.457494e+01	6.343852e+01	CTTN;NMU
GO_Biological_Process_2021	positive regulation of response to external stimulus (GO:0032103)	8/139	1.331041e-02	1.521738e-01	0	0	2.689239e+00	1.161538e+01	ZBP1;GBP5;IFNG;IL23A;CCL5;ETS1;OPTN;OASL
GO_Biological_Process_2021	negative regulation of apoptotic process (GO:0043066)	19/485	1.395219e-02	1.576057e-01	0	0	1.809637e+00	7.730982e+00	FCMR;PRKCH;TFRC;LEF1;GATA1;NUGGC;RNF157;PRDX2;HMGN5;CD40LG;IL7;IL2RB;CD28;CCL2;CD27;PIM2;APOE;IL6ST;RETREG1
GO_Biological_Process_2021	regulation of interferon-gamma-mediated signaling pathway (GO:0060334)	3/23	1.425846e-02	1.576057e-01	0	0	6.568722e+00	2.791973e+01	SOCS3;IFNG;TXK
GO_Biological_Process_2021	nucleotide metabolic process (GO:0009117)	3/23	1.425846e-02	1.576057e-01	0	0	6.568722e+00	2.791973e+01	AK1;REXO2;FHIT
GO_Biological_Process_2021	positive regulation of epithelial cell apoptotic process (GO:1904037)	3/23	1.425846e-02	1.576057e-01	0	0	6.568722e+00	2.791973e+01	CD40LG;CD160;CCL2
GO_Biological_Process_2021	positive regulation of interleukin-17 production (GO:0032740)	3/23	1.425846e-02	1.576057e-01	0	0	6.568722e+00	2.791973e+01	IL23A;SLAMF6;LY9
GO_Biological_Process_2021	metal ion transport (GO:0030001)	6/88	1.430306e-02	1.576057e-01	0	0	3.215713e+00	1.365804e+01	NDFIP2;TRPC1;CCL5;SLC41A1;FYN;RYR3
GO_Biological_Process_2021	monocyte chemotaxis (GO:0002548)	4/42	1.431574e-02	1.576057e-01	0	0	4.615730e+00	1.960022e+01	CCL5;XCL2;CCL2;XCL1
GO_Biological_Process_2021	positive regulation of epithelial to mesenchymal transition (GO:0010718)	4/42	1.431574e-02	1.576057e-01	0	0	4.615730e+00	1.960022e+01	TIAM1;LEF1;FERMT2;BCL9L
GO_Biological_Process_2021	positive regulation of cellular catabolic process (GO:0031331)	8/141	1.440557e-02	1.577920e-01	0	0	2.648526e+00	1.123012e+01	ABCD2;IFNG;ORMDL3;PIM2;APOE;MID2;OPTN;DACT1
GO_Biological_Process_2021	negative regulation of cell motility (GO:2000146)	7/114	1.446538e-02	1.577920e-01	0	0	2.877913e+00	1.219083e+01	EPHA4;IFITM1;CDH1;TPM1;GATA3;PTPRK;SMAD7
GO_Biological_Process_2021	regulation of cell-cell adhesion (GO:0022407)	4/43	1.551127e-02	1.664391e-01	0	0	4.497148e+00	1.873597e+01	DPP4;CDH1;SIRPG;SMAD7
GO_Biological_Process_2021	positive regulation of T cell differentiation (GO:0045582)	4/43	1.551127e-02	1.664391e-01	0	0	4.497148e+00	1.873597e+01	IL23A;IL7;LEF1;GATA3
GO_Biological_Process_2021	canonical glycolysis (GO:0061621)	3/24	1.602900e-02	1.664391e-01	0	0	6.255605e+00	2.585664e+01	PKLR;ENO2;PFKM
GO_Biological_Process_2021	glucose catabolic process to pyruvate (GO:0061718)	3/24	1.602900e-02	1.664391e-01	0	0	6.255605e+00	2.585664e+01	PKLR;ENO2;PFKM
GO_Biological_Process_2021	protein kinase B signaling (GO:0043491)	3/24	1.602900e-02	1.664391e-01	0	0	6.255605e+00	2.585664e+01	CCL5;CCL2;ZFP36L1
GO_Biological_Process_2021	regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process (GO:1902959)	2/9	1.630795e-02	1.664391e-01	0	0	1.249217e+01	5.141905e+01	EPHA4;BIN1
GO_Biological_Process_2021	cellular response to leptin stimulus (GO:0044320)	2/9	1.630795e-02	1.664391e-01	0	0	1.249217e+01	5.141905e+01	UGCG;LEPR
GO_Biological_Process_2021	regulation of skeletal muscle cell differentiation (GO:2001014)	2/9	1.630795e-02	1.664391e-01	0	0	1.249217e+01	5.141905e+01	NR1D2;ARNTL
GO_Biological_Process_2021	regulation of T-helper 1 type immune response (GO:0002825)	2/9	1.630795e-02	1.664391e-01	0	0	1.249217e+01	5.141905e+01	IL23A;XCL1
GO_Biological_Process_2021	regulation of Wnt signaling pathway, planar cell polarity pathway (GO:2000095)	2/9	1.630795e-02	1.664391e-01	0	0	1.249217e+01	5.141905e+01	MLLT3;DACT1
GO_Biological_Process_2021	response to magnesium ion (GO:0032026)	2/9	1.630795e-02	1.664391e-01	0	0	1.249217e+01	5.141905e+01	SLC41A1;RYR3
GO_Biological_Process_2021	interleukin-23-mediated signaling pathway (GO:0038155)	2/9	1.630795e-02	1.664391e-01	0	0	1.249217e+01	5.141905e+01	IL23A;STAT4
GO_Biological_Process_2021	negative regulation of pathway-restricted SMAD protein phosphorylation (GO:0060394)	2/9	1.630795e-02	1.664391e-01	0	0	1.249217e+01	5.141905e+01	SNX25;SMAD7
GO_Biological_Process_2021	positive regulation of cholesterol esterification (GO:0010873)	2/9	1.630795e-02	1.664391e-01	0	0	1.249217e+01	5.141905e+01	APOC1;APOE
GO_Biological_Process_2021	positive regulation of smooth muscle contraction (GO:0045987)	2/9	1.630795e-02	1.664391e-01	0	0	1.249217e+01	5.141905e+01	CTTN;NMU
GO_Biological_Process_2021	cardiac ventricle morphogenesis (GO:0003208)	4/44	1.676779e-02	1.682439e-01	0	0	4.384494e+00	1.792511e+01	TGFBR3;TPM1;GATA3;SMAD7
GO_Biological_Process_2021	regulation of endothelial cell apoptotic process (GO:2000351)	4/44	1.676779e-02	1.682439e-01	0	0	4.384494e+00	1.792511e+01	CD40LG;CD160;CCL2;GATA3
GO_Biological_Process_2021	lymphocyte chemotaxis (GO:0048247)	4/44	1.676779e-02	1.682439e-01	0	0	4.384494e+00	1.792511e+01	CCL5;XCL2;CCL2;XCL1
GO_Biological_Process_2021	positive regulation of osteoblast differentiation (GO:0045669)	4/44	1.676779e-02	1.682439e-01	0	0	4.384494e+00	1.792511e+01	IFITM1;IL6ST;ACVR2A;FERMT2
GO_Biological_Process_2021	regulation of viral genome replication (GO:0045069)	5/67	1.725458e-02	1.724008e-01	0	0	3.539850e+00	1.437065e+01	ISG20;IFITM1;CCL5;CD28;OASL
GO_Biological_Process_2021	receptor signaling pathway via STAT (GO:0097696)	3/25	1.791739e-02	1.746211e-01	0	0	5.970954e+00	2.401508e+01	IFNG;STAT4;CCL2
GO_Biological_Process_2021	regulation of neutrophil chemotaxis (GO:0090022)	3/25	1.791739e-02	1.746211e-01	0	0	5.970954e+00	2.401508e+01	DPP4;XCL1;CCR7
GO_Biological_Process_2021	glycolytic process through glucose-6-phosphate (GO:0061620)	3/25	1.791739e-02	1.746211e-01	0	0	5.970954e+00	2.401508e+01	PKLR;ENO2;PFKM
GO_Biological_Process_2021	ventricular cardiac muscle tissue development (GO:0003229)	3/25	1.791739e-02	1.746211e-01	0	0	5.970954e+00	2.401508e+01	TGFBR3;TPM1;SMAD7
GO_Biological_Process_2021	negative regulation of antigen receptor-mediated signaling pathway (GO:0050858)	3/25	1.791739e-02	1.746211e-01	0	0	5.970954e+00	2.401508e+01	CD160;UBASH3A;GBP1
GO_Biological_Process_2021	positive regulation of T cell migration (GO:2000406)	3/25	1.791739e-02	1.746211e-01	0	0	5.970954e+00	2.401508e+01	CCL5;XCL2;XCL1
GO_Biological_Process_2021	regulation of tyrosine phosphorylation of STAT protein (GO:0042509)	5/68	1.829145e-02	1.773117e-01	0	0	3.483483e+00	1.393854e+01	SOCS3;IFNG;IL23A;CCL5;IL6ST
GO_Biological_Process_2021	regulation of heart contraction (GO:0008016)	6/93	1.834259e-02	1.773117e-01	0	0	3.030124e+00	1.211604e+01	TRPC1;TPM1;ITPR3;ATP1B2;RYR3;SMAD7
GO_Biological_Process_2021	cytoskeleton organization (GO:0007010)	7/120	1.868204e-02	1.781785e-01	0	0	2.724262e+00	1.084309e+01	BIN1;TPM1;KRT13;CCL2;TNIK;APOE;ANK1
GO_Biological_Process_2021	positive regulation of intracellular protein transport (GO:0090316)	8/148	1.875657e-02	1.781785e-01	0	0	2.515193e+00	1.000094e+01	TCAF2;TENM1;PPP1R13B;PPP3CC;IFNG;CDH1;GZMB;FYN
GO_Biological_Process_2021	peptidyl-tyrosine phosphorylation (GO:0018108)	5/69	1.936858e-02	1.781785e-01	0	0	3.428878e+00	1.352385e+01	ITK;EPHA4;LCK;TXK;FYN
GO_Biological_Process_2021	regulation of B cell proliferation (GO:0030888)	4/46	1.946726e-02	1.781785e-01	0	0	4.175281e+00	1.644652e+01	TFRC;IL7;CTLA4;IKZF3
GO_Biological_Process_2021	erythrocyte differentiation (GO:0030218)	4/46	1.946726e-02	1.781785e-01	0	0	4.175281e+00	1.644652e+01	TGFBR3;MFHAS1;GATA1;KLF1
GO_Biological_Process_2021	regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:1900739)	3/26	1.992414e-02	1.781785e-01	0	0	5.711055e+00	2.236348e+01	PPP1R13B;PPP3CC;GZMB
GO_Biological_Process_2021	TOR signaling (GO:0031929)	3/26	1.992414e-02	1.781785e-01	0	0	5.711055e+00	2.236348e+01	PRR5;GATA3;CARD11
GO_Biological_Process_2021	positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:1900740)	3/26	1.992414e-02	1.781785e-01	0	0	5.711055e+00	2.236348e+01	PPP1R13B;PPP3CC;GZMB
GO_Biological_Process_2021	MAPK cascade (GO:0000165)	13/303	1.996560e-02	1.781785e-01	0	0	1.980331e+00	7.750508e+00	FLT3LG;RASGRP1;ZFP36L1;DLG3;RASA3;CCL5;IL2RB;PRKG2;CCL2;FYN;NCAM1;TNIK;LAT
